2
01103F5814,05/20/2019 09:55:11,CG5,1
01103F5814,05/20/2019 09:55:15,CG5,1
01103F6F8D,05/24/2019 15:26:00,CG5,2
01103F6F8D,05/24/2019 15:26:05,CG5,1
01103F6F8D,05/29/2019 05:19:29,CG5,2
01103F6F8D,05/29/2019 05:19:32,CG5,1
01103F7B6C,05/29/2019 07:44:08,CG5,1
01103F7B6C,05/29/2019 07:44:19,CG5,1
01103F7B6C,05/29/2019 14:54:46,CG5,1
01103F7B6C,05/29/2019 14:56:03,CG5,1
01103F7B6C,05/29/2019 14:57:15,CG5,1
01103F7B6C,05/29/2019 14:57:24,CG5,1
01103F7B6C,05/29/2019 14:57:58,CG5,1
01103F7B6C,05/29/2019 14:58:13,CG5,1
01103F7B6C,05/31/2019 05:14:14,CG5,2
01103F6F8D,06/03/2019 07:52:09,CG5,1
01103F6F8D,06/03/2019 07:52:12,CG5,2
01103F61F0,06/11/2019 22:53:35,CG5,2
01103F61F0,06/11/2019 22:53:46,CG5,2
01103F61F0,06/11/2019 22:53:55,CG5,2
01103F61F0,06/11/2019 22:54:03,CG5,2
01103F61F0,06/11/2019 22:54:12,CG5,2
011016E2D3,06/11/2019 23:46:44,CG5,2
011016E2D3,06/11/2019 23:46:53,CG5,2
011016E2D3,06/11/2019 23:47:02,CG5,2
011016E2D3,06/11/2019 23:47:11,CG5,2
011016E2D3,06/11/2019 23:47:20,CG5,2
011016E2D3,06/11/2019 23:47:29,CG5,2
011016E2D3,06/11/2019 23:47:38,CG5,2
011016E2D3,06/11/2019 23:47:47,CG5,2
011016E2D3,06/11/2019 23:47:56,CG5,2
011016E2D3,06/11/2019 23:48:12,CG5,2
01103F61F0,06/12/2019 00:18:19,CG5,2
01103F61F0,06/12/2019 00:18:55,CG5,2
01103F6F8D,06/12/2019 00:24:15,CG5,1
01103F6F8D,06/12/2019 00:24:19,CG5,2
0110171675,06/12/2019 08:23:53,CG5,1
0110171675,06/15/2019 07:58:02,CG5,1
0110171675,06/15/2019 08:00:50,CG5,2
0110173C20,06/15/2019 09:08:06,CG5,2
0110171675,06/15/2019 09:12:04,CG5,2
01103F6F8D,06/16/2019 20:21:53,CG5,1
01103F6F8D,06/16/2019 20:21:58,CG5,2
0110171675,06/18/2019 08:03:14,CG5,1
0110171675,06/18/2019 09:02:49,CG5,1
0110171675,06/18/2019 09:03:08,CG5,1
0110171675,06/18/2019 09:05:07,CG5,1
0110171675,06/18/2019 09:05:16,CG5,1
0110171675,06/18/2019 09:05:25,CG5,1
0110171675,06/18/2019 09:05:34,CG5,1
0110171675,06/18/2019 09:05:43,CG5,1
0110171675,06/18/2019 09:05:52,CG5,1
0110171675,06/18/2019 09:06:01,CG5,1
0110171675,06/18/2019 09:06:10,CG5,1
0110171675,06/18/2019 18:34:28,CG5,1
0110171675,06/18/2019 18:34:38,CG5,2
01103F6F8D,06/18/2019 20:24:27,CG5,1
01103F6F8D,06/18/2019 20:24:30,CG5,1
0110172877,06/19/2019 01:47:10,CG5,1
0110172877,06/19/2019 01:47:19,CG5,1
0110172877,06/19/2019 01:47:33,CG5,1
0110172877,06/19/2019 01:47:49,CG5,1
0110172877,06/19/2019 01:48:02,CG5,1
0110173A15,06/19/2019 01:49:39,CG5,2
0110171675,06/19/2019 08:24:46,CG5,2
0110171675,06/19/2019 08:24:55,CG5,2
0110171675,06/19/2019 08:25:14,CG5,2
0110171675,06/19/2019 08:25:23,CG5,2
011016D64A,06/19/2019 22:44:54,CG5,2
011016D64A,06/19/2019 22:45:03,CG5,2
011016D64A,06/19/2019 22:45:14,CG5,2
011016D64A,06/19/2019 22:45:42,CG5,2
011016D64A,06/19/2019 22:45:51,CG5,2
011016D155,06/20/2019 03:37:07,CG5,2
011016D155,06/20/2019 03:41:08,CG5,2
