"RFID","Date","Time","Feeder","Antenna","Site","Week","Month"
"01103F8146",2019-05-29,8H 46M 56S,"BH1",2,"BHI",22,5
"01103F8146",2019-05-29,8H 47M 14S,"BH1",2,"BHI",22,5
"01103F8146",2019-05-29,8H 47M 47S,"BH1",2,"BHI",22,5
"01103F8146",2019-05-29,8H 48M 3S,"BH1",2,"BHI",22,5
"01103F8146",2019-05-29,8H 48M 19S,"BH1",2,"BHI",22,5
"01103F8146",2019-05-29,8H 48M 35S,"BH1",1,"BHI",22,5
"01103F4440",2019-05-31,20H 25M 9S,"BH1",1,"BHI",22,5
"01103F8146",2019-06-01,9H 52M 40S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-01,11H 47M 4S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,14H 26M 3S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,14H 26M 19S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,14H 26M 35S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,16H 48M 42S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,16H 48M 58S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,16H 49M 14S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,16H 49M 30S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 32M 59S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 33M 15S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 33M 31S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 33M 47S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 34M 3S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 41M 41S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 42M 0S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 42M 16S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-01,20H 42M 32S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,6H 59M 51S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,7H 0M 16S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,7H 0M 32S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,7H 0M 48S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,7H 1M 4S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,7H 1M 20S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 48M 18S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 48M 34S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 48M 50S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 49M 6S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 49M 23S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 49M 39S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 49M 55S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,8H 50M 11S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-02,15H 20M 49S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-02,15H 21M 19S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-02,15H 21M 56S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-02,15H 22M 21S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-02,15H 22M 38S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-02,15H 22M 54S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,16H 53M 59S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,16H 54M 16S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,16H 54M 41S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,16H 54M 59S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,16H 55M 15S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,16H 55M 31S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,18H 3M 27S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,18H 3M 43S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,19H 58M 57S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,19H 59M 20S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,19H 59M 35S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,19H 59M 54S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,20H 0M 13S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,20H 0M 29S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,20H 0M 45S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,20H 1M 1S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,20H 1M 17S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,20H 1M 33S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-02,20H 1M 50S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 3M 41S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 3M 57S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 4M 13S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 4M 29S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 4M 45S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 37M 11S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 37M 27S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 37M 43S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 37M 59S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,7H 38M 15S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,8H 22M 37S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,8H 22M 53S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,8H 23M 9S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,8H 23M 25S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,8H 23M 41S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,8H 23M 57S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 38M 22S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 38M 38S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 38M 54S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 39M 10S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 39M 26S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 39M 42S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 39M 58S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 40M 15S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,9H 40M 31S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 5M 17S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 5M 33S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 5M 49S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 24M 14S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 24M 30S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 24M 46S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 25M 2S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,11H 25M 18S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 5M 43S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 5M 59S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 6M 15S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 6M 31S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 6M 47S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 7M 4S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 7M 19S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 7M 36S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 7M 52S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 8M 8S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 8M 24S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 8M 40S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 8M 56S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 9M 12S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,13H 9M 28S,"BH1",1,"BHI",22,6
"01103F7AC3",2019-06-03,14H 43M 21S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 20M 56S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 21M 12S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 21M 28S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 21M 44S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 22M 0S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 22M 16S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 22M 32S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-03,15H 22M 48S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-03,20H 26M 36S,"BH1",1,"BHI",22,6
"01103F4440",2019-06-03,20H 26M 52S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 14M 32S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 15M 50S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 16M 43S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 17M 30S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 17M 50S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 18M 11S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 18M 27S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 18M 43S,"BH1",2,"BHI",22,6
"01103F7AC3",2019-06-03,21H 18M 59S,"BH1",2,"BHI",22,6
"01103F4440",2019-06-04,7H 12M 56S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,7H 13M 12S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,7H 13M 32S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,7H 13M 48S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,7H 14M 17S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,7H 14M 32S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,7H 14M 47S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,7H 15M 3S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 53M 48S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 54M 4S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 54M 20S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 54M 36S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 54M 52S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 55M 9S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 55M 25S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 55M 41S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,8H 55M 57S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-04,13H 31M 12S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 31M 25S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 31M 41S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 31M 57S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 32M 13S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 32M 29S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 32M 45S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 33M 1S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 33M 17S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 33M 33S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 33M 49S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,13H 34M 5S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-04,16H 4M 25S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-04,16H 4M 41S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-04,16H 4M 59S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-04,16H 5M 18S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,17H 55M 12S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,18H 42M 28S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 42M 30S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 42M 46S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 43M 2S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 43M 19S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 43M 35S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 43M 51S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 44M 7S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 44M 23S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 44M 38S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 44M 54S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 45M 10S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,18H 45M 26S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,20H 16M 4S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,20H 16M 22S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,20H 16M 38S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,20H 16M 54S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,20H 17M 10S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-04,20H 56M 56S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-04,20H 57M 23S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 19M 18S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 19M 36S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 42M 56S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 43M 12S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 43M 28S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 43M 44S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 44M 0S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 44M 16S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-04,21H 44M 32S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,7H 48M 18S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,7H 48M 34S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,7H 48M 50S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,7H 49M 6S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,7H 49M 21S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,7H 49M 37S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,7H 49M 53S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,7H 50M 12S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,7H 50M 27S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,7H 50M 44S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,7H 51M 0S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,8H 32M 27S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,8H 32M 51S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,8H 33M 7S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,8H 33M 25S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 41M 33S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 41M 48S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 42M 5S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 42M 21S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 42M 37S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 42M 53S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 43M 9S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 43M 25S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 43M 41S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 43M 57S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 44M 13S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 44M 29S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 44M 47S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,8H 45M 3S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,9H 20M 25S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,9H 20M 41S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,9H 20M 57S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 55M 48S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 56M 4S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 56M 19S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 56M 35S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 56M 51S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 57M 7S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 57M 23S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,9H 57M 39S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,11H 37M 47S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,11H 38M 13S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,11H 38M 29S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,11H 38M 47S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,11H 39M 6S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,11H 39M 24S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 56M 28S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 56M 44S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 57M 0S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 57M 15S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 57M 31S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 57M 47S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 58M 3S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 58M 19S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 58M 36S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 58M 52S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,12H 59M 7S,"BH1",1,"BHI",23,6
"01103F7AC3",2019-06-05,14H 35M 13S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,15H 13M 40S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,17H 20M 8S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,18H 48M 38S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,18H 48M 54S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,18H 49M 10S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,18H 49M 25S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,18H 49M 40S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,18H 49M 56S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-05,18H 50M 12S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 53M 11S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 53M 28S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 53M 44S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 54M 0S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 54M 16S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 54M 32S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 54M 48S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 55M 4S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 55M 20S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-05,19H 55M 36S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-05,19H 57M 16S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,7H 39M 18S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,8H 1M 53S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,8H 2M 9S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,8H 2M 25S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,8H 2M 41S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,8H 48M 24S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,8H 48M 40S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,8H 48M 55S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,8H 49M 12S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,8H 49M 28S,"BH1",1,"BHI",23,6
"01103F7AC3",2019-06-06,10H 18M 36S,"BH1",1,"BHI",23,6
"01103F7AC3",2019-06-06,10H 18M 58S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,11H 15M 56S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,11H 17M 15S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 24M 6S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 24M 21S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 24M 37S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 24M 53S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 9S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 25S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 25M 36S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 37S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 25M 45S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 46S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 25M 47S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 49S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 25M 50S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 51S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 25M 52S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 54S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 25M 55S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 56S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 25M 58S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 25M 59S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 26M 0S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 1S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 26M 3S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 4S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 26M 5S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 6S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 26M 8S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 9S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 26M 10S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 11S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 27S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 43S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 26M 59S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 27M 15S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,13H 27M 19S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 27M 20S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,13H 27M 36S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,15H 16M 53S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,15H 17M 48S,"BH1",1,"BHI",23,6
"01103F4440",2019-06-06,17H 18M 37S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-06,17H 34M 9S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-06,17H 34M 47S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-06,17H 35M 38S,"BH1",2,"BHI",23,6
"01103F78CA",2019-06-06,17H 35M 54S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,18H 59M 1S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,18H 59M 17S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,18H 59M 33S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,18H 59M 50S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,19H 0M 5S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,19H 0M 21S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,19H 0M 37S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,19H 0M 53S,"BH1",2,"BHI",23,6
"01103F7AC3",2019-06-06,19H 1M 9S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 33M 31S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 33M 49S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 34M 4S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 34M 20S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 34M 36S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 34M 52S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 35M 8S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 35M 24S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 35M 40S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 35M 56S,"BH1",2,"BHI",23,6
"01103F4440",2019-06-06,19H 36M 12S,"BH1",1,"BHI",23,6
"01103F7AC3",2019-06-06,19H 53M 24S,"BH1",1,"BHI",23,6
"01103F7AC3",2019-06-06,19H 53M 39S,"BH1",1,"BHI",23,6
