"RFID","Date","Time","Feeder","Antenna","Site"
"01103F68AE","06/15/2019","19:43:39","BFT1",2,"Kiawah"
"01103F68AE","06/15/2019","19:43:48","BFT1",2,"Kiawah"
"01103F68AE","06/15/2019","19:44:05","BFT1",2,"Kiawah"
"01103F68AE","06/15/2019","19:44:14","BFT1",2,"Kiawah"
"01103F68AE","06/15/2019","19:44:23","BFT1",2,"Kiawah"
"01103F68AE","06/15/2019","19:44:32","BFT1",2,"Kiawah"
"01103F68AE","06/15/2019","19:44:41","BFT1",2,"Kiawah"
"01103F68AE","06/15/2019","19:44:50","BFT1",2,"Kiawah"
"0110170A5E","06/16/2019","07:16:54","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:46:53","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:47:06","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:47:15","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:47:24","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:48:07","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:48:16","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:48:25","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:48:34","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:48:43","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:48:52","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:49:01","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:49:10","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:49:20","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:49:29","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:49:38","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:49:47","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:49:56","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:50:05","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:50:14","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:50:23","BFT1",2,"Kiawah"
"01103F68AE","06/16/2019","12:50:33","BFT1",2,"Kiawah"
"0110170A5E","06/16/2019","15:05:58","BFT1",2,"Kiawah"
"0110170A5E","06/16/2019","15:06:35","BFT1",2,"Kiawah"
"0110170A5E","06/16/2019","17:52:01","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:56:57","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:57:06","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:57:15","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:57:24","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:57:33","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:57:42","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:57:52","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:58:01","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:58:10","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:58:19","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:58:28","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","07:58:37","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:36:31","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:36:41","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:36:52","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:37:00","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:37:11","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:37:40","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:37:59","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:38:07","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:38:16","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:38:24","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:38:40","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:38:48","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:38:57","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:39:05","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:39:15","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:39:24","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","10:39:32","BFT1",2,"Kiawah"
"01103F68AE","06/17/2019","17:48:36","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","18:23:49","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","18:23:58","BFT1",2,"Kiawah"
"0110170A5E","06/17/2019","18:24:07","BFT1",2,"Kiawah"
"01103F68AE","06/17/2019","21:17:00","BFT1",2,"Kiawah"
"01103F68AE","06/17/2019","21:17:09","BFT1",2,"Kiawah"
"01103F68AE","06/17/2019","21:19:11","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","14:08:06","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","14:08:15","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","14:08:24","BFT1",1,"Kiawah"
"01103F68AE","06/18/2019","16:53:17","BFT1",2,"Kiawah"
"0110170A5E","06/18/2019","21:03:00","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","21:04:44","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","21:04:53","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","21:05:02","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","21:05:11","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","21:05:20","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","21:05:29","BFT1",2,"Kiawah"
"01103F68AE","06/18/2019","21:05:39","BFT1",2,"Kiawah"
"0110170A5E","06/18/2019","21:48:23","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:17:41","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:17:50","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:17:59","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:18:11","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:18:22","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:18:34","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:18:43","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:18:58","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:19:12","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:19:21","BFT1",2,"Kiawah"
"0110170A5E","06/19/2019","17:19:32","BFT1",2,"Kiawah"
