2
01103F88AC,07/07/2019 14:23:09,WEST,1
01103F88AC,07/07/2019 16:03:18,WEST,1
01103F88AC,07/07/2019 16:03:43,WEST,2
01103F78DA,07/07/2019 16:58:18,WEST,1
01103F88AC,07/08/2019 07:11:43,WEST,2
01103F78DA,07/08/2019 14:28:46,WEST,1
01103F73D7,07/09/2019 14:36:42,WEST,1
01103F72A5,07/09/2019 16:13:21,WEST,1
01103F72A5,07/09/2019 16:13:43,WEST,2
01103F88AC,07/12/2019 14:25:19,WEST,1
01103F78DA,07/13/2019 10:38:33,WEST,1
01103F78DA,07/13/2019 10:39:39,WEST,2
01103F57DB,07/13/2019 14:28:43,WEST,2
01103F3EAF,07/14/2019 12:46:22,WEST,2
01103F3EAF,07/14/2019 12:46:41,WEST,2
01103F3EAF,07/14/2019 12:46:58,WEST,2
01103F3EAF,07/15/2019 09:41:22,WEST,2
01103F3EAF,07/15/2019 09:42:01,WEST,2
01103F3EAF,07/15/2019 09:42:34,WEST,2
01103F78DA,07/16/2019 20:41:59,WEST,2
01103F78DA,07/18/2019 12:10:09,WEST,2
01103F88AC,07/19/2019 10:39:14,WEST,2
01103F88AC,07/19/2019 12:33:11,WEST,2
01103F88AC,07/19/2019 12:33:27,WEST,2
01103F88AC,07/19/2019 12:33:44,WEST,2
01103F88AC,07/19/2019 12:34:00,WEST,2
01103F88AC,07/19/2019 12:34:16,WEST,2
01103F88AC,07/19/2019 12:35:20,WEST,2
01103F88AC,07/19/2019 14:23:48,WEST,2
01103F88AC,07/19/2019 14:24:04,WEST,2
01103F88AC,07/19/2019 16:55:25,WEST,2
01103F3EAF,07/20/2019 11:18:00,WEST,2
01103F88AC,07/20/2019 11:35:38,WEST,2
01103F88AC,07/20/2019 11:35:53,WEST,2
01103F88AC,07/20/2019 11:36:17,WEST,2
01103F88AC,07/20/2019 11:36:33,WEST,2
01103F88AC,07/20/2019 11:36:49,WEST,2
01103F88AC,07/20/2019 11:37:06,WEST,2
01103F88AC,07/20/2019 11:37:22,WEST,2
01103F88AC,07/20/2019 11:37:38,WEST,2
01103F88AC,07/20/2019 11:37:54,WEST,1
01103F88AC,07/20/2019 13:08:26,WEST,2
01103F88AC,07/20/2019 19:32:23,WEST,1
01103F88AC,07/20/2019 19:33:14,WEST,1
01103F88AC,07/20/2019 19:33:29,WEST,1
01103F88AC,07/20/2019 19:33:45,WEST,1
01103F88AC,07/20/2019 19:34:01,WEST,1
01103F88AC,07/20/2019 19:34:17,WEST,1
01103F88AC,07/20/2019 19:34:33,WEST,2
01103F88AC,07/21/2019 08:31:41,WEST,2
01103F88AC,07/21/2019 08:31:59,WEST,1
01103F88AC,07/21/2019 10:05:48,WEST,1
01103F88AC,07/21/2019 10:06:04,WEST,1
01103F88AC,07/21/2019 10:06:26,WEST,1
01103F88AC,07/21/2019 10:06:42,WEST,1
01103F88AC,07/21/2019 10:06:58,WEST,1
01103F88AC,07/21/2019 10:07:14,WEST,1
01103F88AC,07/21/2019 10:07:29,WEST,2
01103F88AC,07/21/2019 11:53:28,WEST,2
01103F88AC,07/21/2019 11:55:24,WEST,2
01103F88AC,07/21/2019 11:55:40,WEST,2
01103F88AC,07/21/2019 11:55:56,WEST,2
01103F88AC,07/21/2019 13:47:59,WEST,2
01103F88AC,07/21/2019 13:48:15,WEST,2
01103F88AC,07/21/2019 13:48:32,WEST,2
01103F88AC,07/21/2019 13:48:48,WEST,2
01103F88AC,07/21/2019 13:49:04,WEST,2
01103F88AC,07/21/2019 13:49:21,WEST,2
01103F88AC,07/21/2019 13:49:37,WEST,2
01103F88AC,07/21/2019 13:49:53,WEST,2
01103F88AC,07/21/2019 13:50:09,WEST,2
01103F88AC,07/21/2019 13:50:24,WEST,2
01103F88AC,07/21/2019 17:51:52,WEST,1
01103F88AC,07/21/2019 19:47:22,WEST,2
01103F88AC,07/22/2019 07:51:22,WEST,2
01103F88AC,07/22/2019 07:51:38,WEST,2
01103F88AC,07/22/2019 07:51:57,WEST,2
01103F88AC,07/22/2019 12:41:51,WEST,2
01103F88AC,07/22/2019 12:42:09,WEST,2
01103F88AC,07/22/2019 12:42:25,WEST,2
01103F88AC,07/22/2019 12:42:42,WEST,2
01103F88AC,07/22/2019 12:42:58,WEST,2
01103F88AC,07/22/2019 12:43:14,WEST,2
01103F88AC,07/22/2019 12:43:30,WEST,2
01103F88AC,07/22/2019 12:43:46,WEST,2
01103F88AC,07/22/2019 12:44:02,WEST,1
01103F88AC,07/22/2019 15:03:03,WEST,1
01103F88AC,07/22/2019 15:03:19,WEST,1
01103F88AC,07/22/2019 15:03:35,WEST,1
01103F88AC,07/22/2019 15:03:51,WEST,1
01103F88AC,07/22/2019 15:04:07,WEST,1
01103F88AC,07/22/2019 15:04:23,WEST,2
01103F88AC,07/22/2019 15:05:12,WEST,2
01103F88AC,07/22/2019 15:05:29,WEST,2
01103F88AC,07/22/2019 16:24:30,WEST,2
01103F88AC,07/22/2019 16:24:59,WEST,2
01103F88AC,07/22/2019 16:25:31,WEST,2
01103F88AC,07/22/2019 16:25:49,WEST,2
01103F88AC,07/22/2019 16:26:06,WEST,2
01103F88AC,07/22/2019 16:26:22,WEST,2
01103F88AC,07/22/2019 16:26:39,WEST,2
01103F88AC,07/22/2019 16:26:54,WEST,2
01103F88AC,07/22/2019 16:27:11,WEST,2
01103F88AC,07/22/2019 16:27:27,WEST,2
01103F88AC,07/22/2019 16:27:43,WEST,1
01103F88AC,07/22/2019 19:12:35,WEST,1
01103F88AC,07/22/2019 19:12:57,WEST,1
01103F88AC,07/22/2019 19:13:12,WEST,1
01103F88AC,07/22/2019 19:13:28,WEST,1
01103F88AC,07/22/2019 19:13:44,WEST,1
01103F88AC,07/22/2019 19:14:00,WEST,1
