2
01103F5814,05/17/2019 15:54:35,TG2,2
01103F5814,05/17/2019 15:56:49,TG2,1
01103F5814,05/17/2019 15:56:54,TG2,2
01103F5814,05/20/2019 09:04:21,TG2,1
01103F6F8D,07/01/2019 04:11:44,TG2,2
01103F6F8D,07/01/2019 04:11:47,TG2,2
01103F6F8D,07/10/2019 03:48:31,TG2,1
01103F6F8D,07/10/2019 03:48:38,TG2,2
01103F6F8D,07/15/2019 02:14:38,TG2,1
01103F6F8D,07/15/2019 02:14:43,TG2,2
01103F6F8D,07/22/2019 01:02:22,TG2,1
01103F6F8D,07/22/2019 01:02:23,TG2,2
01103F6F8D,07/29/2019 00:42:26,TG2,1
01103F6F8D,07/29/2019 00:42:30,TG2,2
01103F6F8D,08/12/2019 00:39:37,TG2,1
01103F6F8D,08/12/2019 00:39:38,TG2,
