"RFID","Date","Time","Feeder","Antenna","Site"
"01103F7A4F","05/25/2019","10:56:16","CC3",1,"Challenge_course"
"01103F7A4F","05/25/2019","11:47:10","CC3",1,"Challenge_course"
"01103F7A4F","05/25/2019","11:47:20","CC3",1,"Challenge_course"
"01103F7A4F","05/25/2019","11:47:36","CC3",1,"Challenge_course"
"01103F7A4F","05/25/2019","11:47:45","CC3",1,"Challenge_course"
"01103F7A4F","05/25/2019","11:48:07","CC3",1,"Challenge_course"
"01103F7A4F","05/25/2019","12:49:28","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:10:21","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:10:55","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:11:05","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:11:45","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:53:22","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:54:25","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:54:42","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","14:54:51","CC3",1,"Challenge_course"
"01103F7A4F","05/25/2019","15:36:41","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:00:11","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:00:26","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:00:50","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:00:58","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:01:09","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:01:26","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:01:47","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:01:58","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:02:49","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:02:58","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:03:17","CC3",2,"Challenge_course"
"01103F7A4F","05/25/2019","16:03:53","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","04:13:00","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","04:13:23","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","05:13:52","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","05:14:03","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","05:14:14","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","05:14:42","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","07:45:44","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","07:46:11","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","07:46:20","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","07:46:32","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","09:54:24","CC3",2,"Challenge_course"
"01103F7A4F","05/26/2019","09:54:35","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","10:39:12","CC3",1,"Challenge_course"
"01103F7A4F","05/26/2019","10:39:26","CC3",1,"Challenge_course"
